order_id,hour,category,item_name,price,quantity,discount,total_amount,branch,payment_method,order_type,customer_id,rating,is_weekend,order_date,year,month,day_name
700806,16,مشويات,كفتة,152.31,4,0.1,548.31,المنصورة,Wallet,Takeaway,42143,3,1,2023-10-07,2023,10,Saturday
563303,21,مشروبات,عصير مانجو,34.38,4,0.1,123.76,القاهرة,Cash,Delivery,162106,4,0,2022-01-27,2022,1,Thursday
375518,19,مقبلات,بابا غنوج,55.56,2,0,111.12,القاهرة,Wallet,Dine-in,95367,4,0,2025-09-30,2025,9,Tuesday
26759,18,محاشي,محشي باذنجان,75.87,3,0,227.61,القاهرة,Card,Delivery,109445,4,1,2020-01-17,2020,1,Friday
601207,16,مشروبات,عصير مانجو,36.12,4,0.1,130.02,أسيوط,Cash,Dine-in,94371,3,0,2024-07-22,2024,7,Monday
112766,14,طواجن,طاجن بامية,125.77,5,0.1,565.98,طنطا,Wallet,Takeaway,11649,3,0,2020-01-29,2020,1,Wednesday
1409801,10,مشويات,شيش طاووق,154.21,1,0,154.21,القاهرة,Card,Takeaway,52954,4,0,2025-11-13,2025,11,Thursday
1549669,14,مقبلات,بابا غنوج,46.92,5,0.1,211.15,القاهرة,Card,Delivery,186025,3,0,2023-12-18,2023,12,Monday
175540,17,مشويات,كباب,167.23,1,0,167.23,القاهرة,Cash,Dine-in,119187,4,0,2023-01-31,2023,1,Tuesday
1526019,13,مشروبات,عصير مانجو,7.14,5,0.1,32.15,المنصورة,Cash,Delivery,150901,5,1,2021-06-04,2021,6,Friday
340059,20,مشويات,كباب,145.5,3,0,436.5,القاهرة,Card,Delivery,197426,4,1,2023-11-24,2023,11,Friday
622220,22,مشروبات,عصير قصب,30.55,4,0.1,109.99,الجيزة,Card,Delivery,86937,4,0,2023-08-17,2023,8,Thursday
493266,21,مشويات,كباب,150.17,3,0,450.5,المنصورة,Card,Dine-in,178813,3,0,2023-03-20,2023,3,Monday
570538,11,محاشي,محشي ورق عنب,90.95,3,0,272.86,الإسكندرية,Cash,Dine-in,40639,4,0,2020-09-10,2020,9,Thursday
1492000,22,محاشي,محشي كوسة,79.09,5,0.1,355.92,القاهرة,Wallet,Takeaway,113041,4,0,2021-11-22,2021,11,Monday
831425,15,مقبلات,سلطة بلدي,44.57,4,0.1,160.45,القاهرة,Wallet,Takeaway,63588,4,0,2025-01-28,2025,1,Tuesday
110999,18,مشويات,كباب,128.85,3,0,386.56,القاهرة,Cash,Takeaway,138507,3,0,2021-03-10,2021,3,Wednesday
1434488,12,طواجن,طاجن ملوخية,120.53,1,0,120.53,الإسكندرية,Wallet,Dine-in,93075,4,0,2022-05-05,2022,5,Thursday
160924,17,مشروبات,عصير مانجو,22.54,7,0.1,142.02,الجيزة,Cash,Dine-in,130595,4,0,2022-09-21,2022,9,Wednesday
194572,20,مقبلات,طحينة,46.32,4,0.1,166.75,الجيزة,Card,Dine-in,195975,4,1,2025-03-02,2025,3,Sunday
195474,14,مقبلات,بابا غنوج,39.23,3,0,117.69,طنطا,Cash,Takeaway,147843,4,0,2022-01-03,2022,1,Monday
437687,16,مقبلات,طحينة,47.56,4,0.1,171.22,طنطا,Card,Dine-in,95456,3,1,2021-01-01,2021,1,Friday
89268,12,مشروبات,عصير قصب,12.1,2,0,24.2,القاهرة,Cash,Dine-in,173987,4,0,2025-02-20,2025,2,Thursday
346516,12,مشروبات,عصير مانجو,16.54,1,0,16.54,الإسكندرية,Cash,Delivery,32669,4,0,2022-03-16,2022,3,Wednesday
2242209,14,طواجن,طاجن ملوخية,107.31,3,0,321.92,الجيزة,Wallet,Dine-in,107309,3,1,2024-09-27,2024,9,Friday
618610,22,محاشي,محشي باذنجان,96.55,4,0.1,347.58,الإسكندرية,Cash,Delivery,76673,5,1,2021-03-14,2021,3,Sunday
69817,16,محاشي,محشي كوسة,106.91,2,0,213.81,القاهرة,Card,Delivery,127028,4,0,2021-04-15,2021,4,Thursday
559211,21,مشروبات,عصير مانجو,21.09,4,0.1,75.93,الجيزة,Card,Takeaway,21746,4,0,2025-11-13,2025,11,Thursday
570096,14,مقبلات,سلطة بلدي,38.1,4,0.1,137.17,أسيوط,Cash,Takeaway,80692,3,1,2025-05-09,2025,5,Friday
684919,20,محاشي,محشي ورق عنب,80.17,6,0.1,432.94,الإسكندرية,Cash,Delivery,134173,4,1,2020-08-09,2020,8,Sunday
2147842,11,مشروبات,عصير مانجو,41.17,3,0,123.51,القاهرة,Card,Takeaway,157028,4,0,2024-12-23,2024,12,Monday
1961734,22,مقبلات,بابا غنوج,53.91,5,0.1,242.58,القاهرة,Cash,Takeaway,101685,3,0,2020-07-27,2020,7,Monday
37076,20,مشويات,كفتة,163.47,4,0.1,588.48,الجيزة,Cash,Delivery,7305,4,0,2022-05-25,2022,5,Wednesday
952405,17,محاشي,محشي باذنجان,98.08,1,0,98.08,طنطا,Card,Takeaway,8340,3,0,2020-11-05,2020,11,Thursday
877738,13,مشويات,كباب,158.55,2,0,317.09,الجيزة,Cash,Dine-in,35305,4,0,2024-01-03,2024,1,Wednesday
825879,18,مشروبات,عصير مانجو,55.03,1,0,55.03,الإسكندرية,Card,Dine-in,92530,4,0,2025-04-08,2025,4,Tuesday
744873,19,مشويات,كباب,163.83,7,0.1,1032.12,الإسكندرية,Wallet,Delivery,56030,4,1,2024-06-09,2024,6,Sunday
700189,16,مقبلات,طحينة,53.66,2,0,107.33,القاهرة,Cash,Takeaway,170333,5,0,2025-12-23,2025,12,Tuesday
491640,20,مشروبات,عصير مانجو,22.72,5,0.1,102.22,القاهرة,Cash,Delivery,67815,4,1,2024-02-24,2024,2,Saturday
1534820,12,مشويات,كباب,165.13,2,0,330.27,طنطا,Wallet,Takeaway,74564,3,0,2023-08-29,2023,8,Tuesday
1409313,22,طواجن,طاجن ملوخية,105.85,3,0,317.54,طنطا,Cash,Dine-in,154063,3,1,2021-08-13,2021,8,Friday
897738,15,طواجن,طاجن بامية,139.86,5,0.1,629.37,طنطا,Card,Dine-in,150368,3,0,2021-05-26,2021,5,Wednesday
648472,15,مقبلات,بابا غنوج,79.63,3,0,238.88,طنطا,Cash,Takeaway,87265,4,1,2020-12-12,2020,12,Saturday
443301,11,مشروبات,عصير مانجو,15.03,3,0,45.1,الجيزة,Wallet,Takeaway,49967,4,0,2021-12-16,2021,12,Thursday
464000,22,مشويات,شيش طاووق,131.53,3,0,394.59,الإسكندرية,Cash,Takeaway,14282,4,1,2021-12-17,2021,12,Friday
2419,22,طواجن,طاجن فراخ,116.43,2,0,232.87,أسيوط,Cash,Takeaway,170467,3,0,2025-12-09,2025,12,Tuesday
668885,16,مقبلات,بابا غنوج,28.16,6,0.1,152.08,أسيوط,Cash,Dine-in,90497,3,0,2020-07-27,2020,7,Monday
185561,13,مشروبات,عصير قصب,33.86,2,0,67.72,الإسكندرية,Card,Dine-in,50921,3,0,2022-04-05,2022,4,Tuesday
709406,18,مشويات,كباب,127.59,1,0,127.59,الإسكندرية,Cash,Dine-in,136957,4,0,2024-03-06,2024,3,Wednesday
1760433,19,مقبلات,طحينة,39.94,5,0.1,179.72,المنصورة,Card,Delivery,18848,4,1,2022-10-02,2022,10,Sunday
456080,16,محاشي,محشي ورق عنب,65.32,4,0.1,235.13,الجيزة,Cash,Dine-in,86196,4,0,2021-05-24,2021,5,Monday
843487,11,مشويات,كباب,119.37,2,0,238.74,القاهرة,Cash,Takeaway,97266,3,1,2025-05-18,2025,5,Sunday
29159,23,مشروبات,عصير مانجو,24.76,3,0,74.27,الإسكندرية,Cash,Dine-in,141481,4,1,2024-11-02,2024,11,Saturday
92403,13,مشويات,كفتة,155.88,4,0.1,561.16,القاهرة,Card,Dine-in,74520,5,0,2021-09-27,2021,9,Monday
429347,12,محاشي,محشي ورق عنب,89.85,3,0,269.55,الجيزة,Card,Dine-in,6675,4,1,2020-11-29,2020,11,Sunday
2159633,23,مشويات,كباب,170.65,3,0,511.96,القاهرة,Card,Takeaway,129832,4,0,2021-02-16,2021,2,Tuesday
395198,13,طواجن,طاجن فراخ,92.36,6,0.1,498.76,المنصورة,Card,Takeaway,176678,4,1,2022-10-23,2022,10,Sunday
108512,21,مشروبات,عصير قصب,38.99,2,0,77.98,الجيزة,Card,Takeaway,18994,3,0,2021-12-06,2021,12,Monday
419808,10,طواجن,طاجن بامية,121.14,4,0.1,436.1,القاهرة,Cash,Takeaway,58628,5,0,2020-09-15,2020,9,Tuesday
386544,11,محاشي,محشي كوسة,86.71,2,0,173.42,المنصورة,Cash,Takeaway,22020,3,1,2023-11-03,2023,11,Friday
502963,18,مشروبات,عصير قصب,58.49,1,0,58.49,القاهرة,Cash,Dine-in,160914,4,0,2023-06-08,2023,6,Thursday
81656,19,مشويات,شيش طاووق,158.41,3,0,475.22,القاهرة,Card,Delivery,179429,4,1,2020-10-16,2020,10,Friday
953671,21,مشروبات,عصير مانجو,38.96,3,0,116.88,الإسكندرية,Cash,Takeaway,194851,4,0,2021-06-09,2021,6,Wednesday
1835217,11,مقبلات,طحينة,51.49,1,0,51.49,القاهرة,Cash,Takeaway,105419,4,0,2022-03-08,2022,3,Tuesday
805794,23,مقبلات,بابا غنوج,32.22,5,0.1,144.99,الجيزة,Cash,Takeaway,199477,3,0,2025-10-29,2025,10,Wednesday
177164,12,طواجن,طاجن فراخ,87.94,3,0,263.83,الجيزة,Card,Delivery,39353,3,1,2023-03-25,2023,3,Saturday
263235,14,مقبلات,طحينة,75.2,3,0,225.61,الإسكندرية,Card,Takeaway,148258,4,1,2020-08-01,2020,8,Saturday
517875,14,مشروبات,عصير مانجو,30.18,3,0,90.55,طنطا,Cash,Takeaway,58243,4,1,2024-11-29,2024,11,Friday
427226,15,مشويات,كباب,146.83,4,0.1,528.6,الإسكندرية,Cash,Takeaway,162954,4,0,2024-07-09,2024,7,Tuesday
383147,23,محاشي,محشي كوسة,101.78,4,0.1,366.42,الإسكندرية,Card,Dine-in,103290,3,1,2023-09-23,2023,9,Saturday
435183,13,محاشي,محشي كوسة,93.18,5,0.1,419.29,القاهرة,Card,Delivery,156425,4,0,2024-05-07,2024,5,Tuesday
760847,21,مقبلات,طحينة,62.65,5,0.1,281.93,القاهرة,Cash,Delivery,81752,4,1,2021-04-02,2021,4,Friday
121188,15,مشويات,شيش طاووق,162.89,3,0,488.67,القاهرة,Cash,Dine-in,35340,4,1,2021-08-07,2021,8,Saturday
173627,19,مشويات,كباب,153.09,4,0.1,551.14,القاهرة,Wallet,Takeaway,126617,4,0,2025-12-02,2025,12,Tuesday
582026,21,مشويات,كفتة,155.28,2,0,310.55,طنطا,Cash,Delivery,84422,3,0,2024-10-31,2024,10,Thursday
2455113,20,مقبلات,طحينة,47.15,3,0,141.44,الإسكندرية,Wallet,Dine-in,35888,4,0,2020-05-07,2020,5,Thursday
76750,16,طواجن,طاجن ملوخية,126.74,3,0,380.23,القاهرة,Cash,Dine-in,60036,4,1,2022-05-14,2022,5,Saturday
596036,22,مشروبات,عصير مانجو,18.6,3,0,55.8,القاهرة,Cash,Takeaway,173031,4,0,2024-09-17,2024,9,Tuesday
259445,21,مشويات,شيش طاووق,159.35,2,0,318.71,القاهرة,Cash,Delivery,186564,4,0,2023-01-25,2023,1,Wednesday
677982,12,محاشي,محشي باذنجان,74.39,1,0,74.39,طنطا,Cash,Takeaway,54528,4,0,2022-11-15,2022,11,Tuesday
650543,12,محاشي,محشي كوسة,83.86,1,0,83.86,الإسكندرية,Wallet,Takeaway,80729,3,0,2020-02-20,2020,2,Thursday
629389,12,مشروبات,عصير مانجو,33.67,1,0,33.67,الجيزة,Wallet,Takeaway,120495,3,0,2023-08-31,2023,8,Thursday
627729,16,مقبلات,طحينة,53.45,4,0.1,192.42,طنطا,Cash,Dine-in,10908,3,0,2023-01-25,2023,1,Wednesday
493567,20,مشويات,كفتة,184.08,4,0.1,662.67,الإسكندرية,Cash,Takeaway,195656,4,0,2023-10-11,2023,10,Wednesday
110769,19,طواجن,طاجن بامية,123.34,3,0,370.01,الجيزة,Card,Dine-in,121655,4,0,2021-11-18,2021,11,Thursday
784502,23,مقبلات,بابا غنوج,34.66,7,0.1,218.35,طنطا,Wallet,Dine-in,33615,2,1,2024-05-12,2024,5,Sunday
151701,19,مشروبات,عصير مانجو,45.03,3,0,135.08,الجيزة,Cash,Takeaway,196018,3,0,2023-11-01,2023,11,Wednesday
1979361,10,طواجن,طاجن فراخ,142.94,1,0,142.94,الجيزة,Card,Takeaway,6988,4,0,2020-09-03,2020,9,Thursday
650287,15,محاشي,محشي باذنجان,73.7,3,0,221.09,القاهرة,Cash,Delivery,71321,4,0,2022-07-07,2022,7,Thursday
668986,20,مشروبات,عصير قصب,23.65,4,0.1,85.13,القاهرة,Cash,Dine-in,151324,4,0,2021-02-18,2021,2,Thursday
290427,10,محاشي,محشي ورق عنب,65.38,4,0.1,235.37,القاهرة,Cash,Delivery,91527,4,1,2025-06-01,2025,6,Sunday
3946,13,طواجن,طاجن فراخ,142.42,2,0,284.85,القاهرة,Cash,Delivery,134988,4,0,2024-04-15,2024,4,Monday
598492,12,مقبلات,بابا غنوج,36.97,1,0,36.97,القاهرة,Card,Takeaway,9093,4,0,2024-04-09,2024,4,Tuesday
1937702,17,مقبلات,طحينة,47.7,2,0,95.4,الجيزة,Card,Dine-in,114368,4,1,2021-02-21,2021,2,Sunday
989623,20,طواجن,طاجن بامية,113.12,6,0.1,610.82,القاهرة,Cash,Delivery,186181,4,1,2025-02-28,2025,2,Friday
721386,16,محاشي,محشي باذنجان,71.57,2,0,143.14,الإسكندرية,Card,Dine-in,24681,5,0,2020-04-29,2020,4,Wednesday
581422,16,طواجن,طاجن فراخ,90.79,4,0.1,326.83,القاهرة,Cash,Dine-in,135932,4,0,2023-10-05,2023,10,Thursday
1577874,19,مشروبات,عصير قصب,37.89,4,0.1,136.41,القاهرة,Wallet,Dine-in,110616,4,1,2023-09-23,2023,9,Saturday
2384451,19,محاشي,محشي باذنجان,77.11,3,0,231.33,القاهرة,Cash,Dine-in,31362,3,1,2025-08-09,2025,8,Saturday
1238583,10,مقبلات,طحينة,52.2,5,0.1,234.9,الإسكندرية,Wallet,Dine-in,19849,3,1,2020-12-04,2020,12,Friday
471668,16,مشويات,شيش طاووق,148.85,2,0,297.69,الإسكندرية,Cash,Dine-in,15834,4,0,2020-02-18,2020,2,Tuesday
386184,17,مقبلات,بابا غنوج,57.72,3,0,173.17,الجيزة,Cash,Dine-in,102988,5,0,2025-03-17,2025,3,Monday
494842,22,مقبلات,طحينة,72.99,5,0.1,328.46,الإسكندرية,Card,Dine-in,106318,4,1,2021-08-08,2021,8,Sunday
1232694,18,مشروبات,عصير قصب,-2.74,2,0,-5.48,طنطا,Wallet,Takeaway,46064,3,1,2021-12-18,2021,12,Saturday
1153068,18,مشروبات,عصير مانجو,13.18,4,0.1,47.43,المنصورة,Cash,Dine-in,85443,3,0,2020-02-03,2020,2,Monday
1541831,15,محاشي,محشي كوسة,82.56,3,0,247.67,المنصورة,Card,Dine-in,93947,4,0,2023-05-03,2023,5,Wednesday
673020,20,محاشي,محشي باذنجان,82.94,8,0.1,597.14,الجيزة,Wallet,Delivery,83015,4,1,2022-06-10,2022,6,Friday
743620,12,مشويات,شيش طاووق,163.07,1,0,163.07,المنصورة,Card,Dine-in,138764,4,0,2024-08-06,2024,8,Tuesday
420217,14,محاشي,محشي كوسة,84.75,3,0,254.26,الجيزة,Card,Takeaway,79588,3,1,2023-05-28,2023,5,Sunday
1151343,19,طواجن,طاجن ملوخية,118.03,3,0,354.09,الإسكندرية,Cash,Dine-in,92091,4,1,2023-01-13,2023,1,Friday
364396,15,مقبلات,طحينة,40.89,6,0.1,220.82,طنطا,Wallet,Delivery,83645,2,1,2020-04-11,2020,4,Saturday
1187221,13,مقبلات,بابا غنوج,56.38,4,0.1,202.95,أسيوط,Cash,Delivery,198539,3,1,2020-02-15,2020,2,Saturday
833521,18,طواجن,طاجن فراخ,124.42,2,0,248.84,الإسكندرية,Card,Dine-in,39713,4,1,2024-10-25,2024,10,Friday
145552,19,محاشي,محشي باذنجان,79.75,2,0,159.5,الإسكندرية,Cash,Takeaway,77910,4,0,2023-07-18,2023,7,Tuesday
157692,22,مشويات,كباب,182.19,5,0.1,819.86,أسيوط,Cash,Delivery,163591,3,1,2022-07-17,2022,7,Sunday
397468,12,محاشي,محشي كوسة,70.9,2,0,141.79,الإسكندرية,Card,Delivery,67631,4,1,2021-05-21,2021,5,Friday
566130,13,مشويات,كباب,139.71,3,0,419.13,القاهرة,Wallet,Delivery,70831,4,0,2024-12-05,2024,12,Thursday
173,10,محاشي,محشي كوسة,63.17,7,0.1,397.99,القاهرة,Card,Dine-in,185333,4,1,2020-01-17,2020,1,Friday
2305479,19,محاشي,محشي كوسة,75.37,2,0,150.75,الجيزة,Wallet,Takeaway,111074,4,0,2024-10-21,2024,10,Monday
886530,19,محاشي,محشي باذنجان,85.75,3,0,257.25,المنصورة,Card,Takeaway,50545,3,0,2023-09-11,2023,9,Monday
776959,21,طواجن,طاجن بامية,100.73,4,0.1,362.63,الجيزة,Card,Dine-in,190964,4,0,2023-04-10,2023,4,Monday
964858,21,مشروبات,عصير مانجو,64.06,2,0,128.12,القاهرة,Cash,Takeaway,36407,3,0,2024-02-13,2024,2,Tuesday
75310,16,محاشي,محشي باذنجان,68.95,6,0.1,372.33,طنطا,Card,Dine-in,63366,4,1,2022-09-04,2022,9,Sunday
1981051,13,مشويات,كفتة,138.47,4,0.1,498.5,الجيزة,Cash,Takeaway,7954,3,1,2025-12-28,2025,12,Sunday
497081,18,مشويات,شيش طاووق,163.69,3,0,491.07,القاهرة,Cash,Dine-in,70059,4,1,2025-03-14,2025,3,Friday
40513,10,طواجن,طاجن بامية,98.34,2,0,196.68,طنطا,Cash,Delivery,170522,3,0,2025-11-05,2025,11,Wednesday
307175,20,طواجن,طاجن فراخ,135.78,9,0.1,1099.84,القاهرة,Cash,Dine-in,100030,4,1,2023-03-18,2023,3,Saturday
1705983,20,مشويات,كباب,160.07,2,0,320.14,طنطا,Cash,Takeaway,24724,4,0,2024-11-14,2024,11,Thursday
821826,13,مشروبات,عصير مانجو,10.79,2,0,21.58,القاهرة,Cash,Takeaway,123725,4,0,2021-04-21,2021,4,Wednesday
844155,13,طواجن,طاجن ملوخية,147.68,2,0,295.36,الجيزة,Card,Takeaway,65196,4,0,2023-04-19,2023,4,Wednesday
734908,18,طواجن,طاجن بامية,102.43,4,0.1,368.74,الجيزة,Card,Dine-in,746,3,0,2021-02-23,2021,2,Tuesday
523,10,مشويات,شيش طاووق,136.56,1,0,136.56,الإسكندرية,Cash,Dine-in,164279,4,0,2024-09-30,2024,9,Monday
1395329,14,محاشي,محشي ورق عنب,78.35,4,0.1,282.07,الإسكندرية,Cash,Takeaway,137089,3,0,2022-04-26,2022,4,Tuesday
482046,13,طواجن,طاجن ملوخية,136.03,6,0.1,734.54,القاهرة,Wallet,Delivery,86860,4,1,2024-10-19,2024,10,Saturday
45496,21,طواجن,طاجن ملوخية,113.87,2,0,227.75,المنصورة,Card,Dine-in,127574,3,0,2023-11-29,2023,11,Wednesday
247883,15,مقبلات,بابا غنوج,73.83,3,0,221.5,الجيزة,Wallet,Dine-in,23957,3,0,2022-06-09,2022,6,Thursday
181304,18,مشويات,كفتة,150.21,1,0,150.21,القاهرة,Cash,Takeaway,43948,3,0,2021-01-05,2021,1,Tuesday
1292343,23,مقبلات,سلطة بلدي,40.5,4,0.1,145.81,القاهرة,Card,Takeaway,122679,4,0,2020-10-14,2020,10,Wednesday
148872,12,محاشي,محشي ورق عنب,44.57,2,0,89.14,الجيزة,Card,Takeaway,109046,3,1,2024-06-09,2024,6,Sunday
317224,16,محاشي,محشي ورق عنب,48.23,3,0,144.7,المنصورة,Wallet,Delivery,116880,3,0,2023-04-24,2023,4,Monday
70437,15,مشروبات,شاي,50.95,4,0.1,183.43,الإسكندرية,Cash,Delivery,46269,4,0,2021-10-20,2021,10,Wednesday
240392,17,مشويات,كباب,146.7,1,0,146.7,القاهرة,Cash,Takeaway,104471,3,0,2020-03-16,2020,3,Monday
519699,10,مشروبات,عصير مانجو,35.91,1,0,35.91,الجيزة,Cash,Takeaway,134863,3,0,2020-07-27,2020,7,Monday
722188,17,مشويات,شيش طاووق,145.53,1,0,145.53,أسيوط,Card,Dine-in,31837,3,0,2023-07-20,2023,7,Thursday
775569,18,مشويات,كفتة,159.59,6,0.1,861.77,الإسكندرية,Cash,Delivery,180211,3,1,2020-08-14,2020,8,Friday
1211575,23,مشروبات,عصير قصب,27.59,3,0,82.77,المنصورة,Cash,Delivery,95726,4,0,2025-12-15,2025,12,Monday
464953,18,مشروبات,عصير قصب,31.04,3,0,93.12,القاهرة,Card,Dine-in,170732,5,0,2025-11-03,2025,11,Monday
1154566,18,مشروبات,عصير مانجو,35.36,3,0,106.07,طنطا,Cash,Dine-in,156615,3,1,2025-11-30,2025,11,Sunday
579892,13,مشروبات,عصير مانجو,37.07,8,0.1,266.93,القاهرة,Card,Delivery,44429,4,1,2024-06-21,2024,6,Friday
411095,10,مشروبات,عصير مانجو,36.04,7,0.1,227.05,المنصورة,Wallet,Dine-in,125408,4,0,2022-11-16,2022,11,Wednesday
1807830,21,طواجن,طاجن فراخ,139.01,4,0.1,500.45,القاهرة,Card,Dine-in,179725,4,0,2020-12-23,2020,12,Wednesday
672997,19,مقبلات,طحينة,32.11,3,0,96.33,الإسكندرية,Cash,Takeaway,85685,4,1,2023-03-24,2023,3,Friday
190053,15,مشروبات,عصير قصب,13.44,3,0,40.31,الإسكندرية,Card,Delivery,27481,3,0,2022-08-22,2022,8,Monday
824263,19,طواجن,طاجن فراخ,104.61,2,0,209.22,القاهرة,Cash,Delivery,78492,4,0,2021-10-13,2021,10,Wednesday
683578,12,مشروبات,عصير مانجو,-3.1,3,0,-9.3,القاهرة,Wallet,Delivery,75551,5,0,2023-01-30,2023,1,Monday
1882325,23,طواجن,طاجن ملوخية,133.33,6,0.1,719.98,القاهرة,Card,Dine-in,36280,3,1,2025-10-24,2025,10,Friday
712410,22,مشويات,كباب,158.15,3,0,474.45,القاهرة,Wallet,Dine-in,85097,4,0,2022-06-09,2022,6,Thursday
1211942,12,محاشي,محشي كوسة,92.92,2,0,185.84,القاهرة,Card,Delivery,47584,4,0,2022-06-08,2022,6,Wednesday
496777,16,مشويات,كباب,176.76,4,0.1,636.33,المنصورة,Cash,Delivery,84425,3,0,2022-02-10,2022,2,Thursday
838351,20,مقبلات,بابا غنوج,70.73,4,0.1,254.64,الإسكندرية,Wallet,Dine-in,43191,3,1,2020-10-25,2020,10,Sunday
61432,13,مشروبات,عصير مانجو,49.75,3,0,149.26,الجيزة,Card,Takeaway,71255,3,0,2022-10-19,2022,10,Wednesday
318039,18,مشويات,كفتة,130.33,1,0,130.33,القاهرة,Wallet,Delivery,162381,4,0,2022-01-13,2022,1,Thursday
717019,12,طواجن,طاجن فراخ,122.23,2,0,244.45,المنصورة,Cash,Takeaway,43883,3,1,2023-04-01,2023,4,Saturday
142929,13,طواجن,طاجن فراخ,144.83,7,0.1,912.42,طنطا,Cash,Takeaway,175449,3,1,2020-12-18,2020,12,Friday
377199,17,طواجن,طاجن فراخ,118.34,1,0,118.34,الإسكندرية,Cash,Takeaway,172720,3,0,2020-12-22,2020,12,Tuesday
1795336,13,محاشي,محشي باذنجان,71.85,4,0.1,258.67,طنطا,Cash,Dine-in,177680,4,1,2024-02-02,2024,2,Friday
405127,13,مشروبات,عصير مانجو,41.73,5,0.1,187.79,القاهرة,Cash,Takeaway,20281,5,1,2021-04-03,2021,4,Saturday
174904,20,مشويات,كباب,149.62,2,0,299.24,القاهرة,Card,Dine-in,131414,5,0,2021-03-22,2021,3,Monday
